Inning,Over.Ball,Over,Ball,Bowler,Batter,Runs,Outcome,Is Four,Is Six,Is Wicket,Is Extra,Extra Type,Commentary
Pakistan 2nd Inning,40.5,40,5,Ollie Robinson,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  goes forward,  plays defensive shot to the short mid wicket."
Pakistan 2nd Inning,40.4,40,4,Ollie Robinson,Babar Azam,0,4 bye,No,No,No,Yes,bye,"Bye !! fast ball,  full length,  on the off stump,  Babar Azam goes forward,  tries to swat it,  but the ball sails past the batter,  eluding the keeper,  batter sneaks 4 runs off bye."
Pakistan 2nd Inning,40.3,40,3,Ollie Robinson,Babar Azam,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Ollie Robinson sends down a delivery outside the off stump,  and Babar Azam goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,40.2,40,2,Ollie Robinson,Shan Masood,1,1 run,No,No,No,No,,"An accurately pitched fast ball on the stumps,  Shan Masood goes forward to make a confident flick shot,  sending the ball towards deep mid wicket for 1 run."
Pakistan 2nd Inning,40.1,40,1,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  goes forward,  plays defensive shot to the short mid wicket."
Pakistan 2nd Inning,39.6,39,6,Harry Brook,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  Babar Azam goes forward,  dabs push with soft hands toward mid off,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,39.5,39,5,Harry Brook,Babar Azam,0,no run,No,No,No,No,,"Harry Brook lands a full delivery on off stump, and the batter blocks it solidly."
Pakistan 2nd Inning,39.4,39,4,Harry Brook,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Babar Azam goes forward,  dabs defensive shot with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,39.3,39,3,Harry Brook,Babar Azam,4,Four,Yes,No,No,No,,"Four !! fast ball,  full length,  on the off stump. Babar Azam goes forward,  hits drive in the gap towards deep cover,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,39.2,39,2,Harry Brook,Shan Masood,0,1 leg bye,No,No,No,Yes,leg_bye,"Leg Bye !! inswinger,  good length,  on the stumps,  Shan Masood goes forward,  aims to play it,  but ball direclty brushes against the body. Batter snatch 1 runs off leg bye."
Pakistan 2nd Inning,39.1,39,1,Harry Brook,Shan Masood,0,2 leg bye,No,No,No,Yes,leg_bye,"Leg Bye !! fast ball,  good length,  on the leg stump,  Shan Masood goes forward,  aims to slam flick shot,  but deflect off the pads,  and batter steals a leg bye for 2 runs."
Pakistan 2nd Inning,38.6,38,6,Ollie Robinson,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Babar Azam goes forward,  dabs defensive shot with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,38.6,38,6,Ollie Robinson,Babar Azam,0,1 no ball,No,No,Yes,Yes,no_ball,"No ball !! fast ball,  good length,  on the off stump,  Ollie Robinson sends down a delivery outside the off stump,  and Babar Azam goes forward and watches it closely,  deciding to let ball go to the keeper. Umpire signals it a no ball."
Pakistan 2nd Inning,38.5,38,5,Ollie Robinson,Babar Azam,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Babar Azam goes forward to make a room for himself,  but left it alone for the keeper to collect at the last moment."
Pakistan 2nd Inning,38.4,38,4,Ollie Robinson,Babar Azam,2,2 runs,No,No,No,No,,"Babar Azam goes forward to take fast ball of full length aimed on the stumps,  executing a confident flick shot that sent the ball sailing towards deep mid wicket for 2 runs."
Pakistan 2nd Inning,38.3,38,3,Ollie Robinson,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  hangs in the crease,  but decided to leave the ball at last."
Pakistan 2nd Inning,38.2,38,2,Ollie Robinson,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Babar Azam goes forward and slash defensive shot towards mid off,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,38.2,38,2,Ollie Robinson,Babar Azam,0,1 no ball,No,No,No,Yes,no_ball,"No ball !! fast ball,  good length,  on the off stump,  Babar Azam goes forward,  slams defensive shot,  It's a no ball ! Ollie Robinson overstepped this one."
Pakistan 2nd Inning,38.1,38,1,Ollie Robinson,Shan Masood,3,3 runs,No,No,No,No,,"Shan Masood goes forward and plays defensive shot off an fast ball delivers at a good length by the bowler,  edged!! and the ball lands safely in the hands of the fielder at third man for 3 runs."
Pakistan 2nd Inning,37.6,37,6,Josh Tongue,Shan Masood,1,1 run,No,No,No,No,,"Shan Masood goes forward to take fast ball of full length aimed on the leg stump,  executing a confident flick shot that sent the ball sailing towards deep square leg for 1 run."
Pakistan 2nd Inning,37.5,37,5,Josh Tongue,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood goes forward,  dabs defensive shot with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,37.4,37,4,Josh Tongue,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Shan Masood goes forward,  dabs defensive shot with soft hands toward short mid wicket,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,37.3,37,3,Josh Tongue,Babar Azam,1,1 run,No,No,No,No,,"An accurately pitched fast ball on the stumps,  Babar Azam goes forward to make a confident flick shot,  sending the ball towards deep mid wicket for 1 run."
Pakistan 2nd Inning,37.2,37,2,Josh Tongue,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Babar Azam hangs in the crease to make a room for himself,  but left it alone for the keeper to collect at the last moment."
Pakistan 2nd Inning,37.1,37,1,Josh Tongue,Babar Azam,4,Four,Yes,No,No,No,,"Four !! fast ball,  full length,  on the off stump. Babar Azam goes forward,  hits drive in the gap towards long off,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,36.6,36,6,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the leg stump,  hangs in the crease,  tries to play but misses to get the bat on it."
Pakistan 2nd Inning,36.5,36,5,Ollie Robinson,Shan Masood,2,2 runs,No,No,No,No,,"Shan Masood goes forward to take fast ball of good length aimed on the off stump,  executing a confident flick shot that sent the ball sailing towards deep mid wicket for 2 runs."
Pakistan 2nd Inning,36.4,36,4,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  goes forward,  plays defensive shot to the short mid wicket."
Pakistan 2nd Inning,36.3,36,3,Ollie Robinson,Shan Masood,0,4 leg bye,No,No,No,Yes,leg_bye,"Leg Bye !! inswinger,  full length,  on the stumps,  Shan Masood goes forward,  aims to play flick shot,  but ball direclty brushes against the body. Batter snatch 4 runs off leg bye."
Pakistan 2nd Inning,36.2,36,2,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the stumps,  Ollie Robinson sends down a sharp delivery,  Shan Masood hangs in the crease to defend it,  but mistimes the shot,  beats the bat,  leaving the batter confused."
Pakistan 2nd Inning,36.1,36,1,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  goes forward,  plays defensive shot."
Pakistan 2nd Inning,35.6,35,6,Josh Tongue,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Babar Azam goes forward,  dabs drive with soft hands toward mid off,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,35.5,35,5,Josh Tongue,Babar Azam,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Josh Tongue sends down a delivery outside the off stump,  and Babar Azam goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,35.4,35,4,Josh Tongue,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Babar Azam goes forward,  tucks defensive shot toward the fielder at short cover,  who halts the ball."
Pakistan 2nd Inning,35.3,35,3,Josh Tongue,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball, good length,  on the off stump,  Babar Azam goes forward and tucks defensive shot toward the fielder,  who halts the ball."
Pakistan 2nd Inning,35.2,35,2,Josh Tongue,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Babar Azam goes forward and slash defensive shot towards mid on,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,35.1,35,1,Josh Tongue,Babar Azam,4,Four,Yes,No,No,No,,"Four !! fast ball,  good length,  on the stumps. Babar Azam goes forward,  hits flick shot in the gap towards deep mid wicket,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,34.6,34,6,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood goes forward,  tucks drive toward the fielder at short cover,  who halts the ball."
Pakistan 2nd Inning,34.5,34,5,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood goes forward and slash drive towards short cover,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,34.4,34,4,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the off stump,  goes forward,  plays defensive shot to the short cover."
Pakistan 2nd Inning,34.3,34,3,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  Shan Masood goes forward,  tucks defensive shot toward the fielder at mid on,  who halts the ball."
Pakistan 2nd Inning,34.2,34,2,Jofra Archer,Shan Masood,4,Four,Yes,No,Yes,No,,Jofra Archer lands this back of a length outside off stump. Shan Masood rides the bounce and punches it away through the gap for four runs.
Pakistan 2nd Inning,34.1,34,1,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the off stump,  Shan Masood goes back,  dabs defensive shot with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,33.6,33,6,Josh Tongue,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Babar Azam goes forward,  tucks defensive shot toward the fielder at mid on,  who halts the ball."
Pakistan 2nd Inning,33.5,33,5,Josh Tongue,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  goes forward,  plays defensive shot to the short mid wicket."
Pakistan 2nd Inning,33.4,33,4,Josh Tongue,Babar Azam,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Josh Tongue sends down a delivery outside the off stump,  and Babar Azam goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,33.3,33,3,Josh Tongue,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Babar Azam goes forward,  tucks defensive shot toward the fielder at short cover,  who halts the ball."
Pakistan 2nd Inning,33.2,33,2,Josh Tongue,Babar Azam,4,Four,Yes,No,No,No,,"Four !! fast ball,  full length,  on the leg stump. Babar Azam goes forward,  hits flick shot in the gap towards deep fine leg,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,33.1,33,1,Josh Tongue,Babar Azam,0,no run,No,No,No,No,,"Dot Ball !! fast ball,  good length,  on the off stump,  and Babar Azam hangs on and tries to hit drive,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,32.6,32,6,Jofra Archer,Shan Masood,4,Four,Yes,No,No,No,,"Four !! fast ball,  back of length,  on the off stump. Shan Masood goes back,  hits pull in the gap towards deep mid wicket,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,32.5,32,5,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! inswinger, good length,  on the off stump,  Shan Masood goes forward and tucks defensive shot toward the fielder,  who halts the ball."
Pakistan 2nd Inning,32.4,32,4,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  Shan Masood goes forward,  tucks drive toward the fielder at mid on,  who halts the ball."
Pakistan 2nd Inning,32.3,32,3,Jofra Archer,Shan Masood,2,2 runs,No,No,No,No,,"Shan Masood goes back and plays a well-timed cut off an fast ball delivers at a back of length by the bowler,  but the ball lands safely in the hands of the fielder at deep cover for 2 runs."
Pakistan 2nd Inning,32.2,32,2,Jofra Archer,Shan Masood,4,Four,Yes,No,No,No,,"Archer sends it down, and Shan Masood finds the gap to send the ball racing away to the boundary. That brings four runs to the total."
Pakistan 2nd Inning,32.1,32,1,Jofra Archer,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Shan Masood goes forward,  tucks defensive shot toward the fielder at short mid wicket,  who halts the ball."
Pakistan 2nd Inning,31.6,31,6,Josh Tongue,Shan Masood,3,3 runs,No,No,No,No,,"Shan Masood goes forward and plays a well-timed flick shot off an fast ball delivers at a full length by the bowler,  but the ball lands safely in the hands of the fielder at deep mid wicket for 3 runs."
Pakistan 2nd Inning,31.5,31,5,Josh Tongue,Shan Masood,0,no run,No,No,No,No,,"Dot Ball !! fast ball,  back of length,  on the off stump,  and Shan Masood hangs on and tries to hit defensive shot,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,31.4,31,4,Josh Tongue,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood goes forward,  tucks defensive shot toward the fielder at mid off,  who halts the ball."
Pakistan 2nd Inning,31.3,31,3,Josh Tongue,Babar Azam,1,1 run,No,No,No,No,,"Babar Azam goes back and plays a well-timed defensive shot off an fast ball delivers at a back of length by the bowler,  but the ball lands safely in the hands of the fielder at short cover for 1 run."
Pakistan 2nd Inning,31.2,31,2,Josh Tongue,Babar Azam,0,no run,No,No,No,No,,"Dot ball !! fast ball,  yorker,  on the off stump,  goes forward,  plays defensive shot to the mid on."
Pakistan 2nd Inning,31.1,31,1,Josh Tongue,Babar Azam,4,Four,Yes,No,No,No,,"Four !! fast ball,  full length,  on the stumps. Babar Azam goes forward,  hits flick shot in the gap towards deep mid wicket,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,30.6,30,6,Dan Lawrence,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! ,  full length,  on the stumps,  Shan Masood goes forward,  tucks defensive shot toward the fielder at short mid wicket,  who halts the ball."
Pakistan 2nd Inning,30.5,30,5,Dan Lawrence,Babar Azam,1,1 run,No,No,No,No,,"Babar Azam goes forward to take of full length aimed on the off stump,  executing a confident push that sent the ball sailing towards deep cover for 1 run."
Pakistan 2nd Inning,30.4,30,4,Dan Lawrence,Shan Masood,1,1 run,No,No,No,No,,"Shan Masood goes forward and plays a well-timed defensive shot off an off break ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at short cover for 1 run."
Pakistan 2nd Inning,30.3,30,3,Dan Lawrence,Babar Azam,1,1 run,No,No,No,No,,"Babar Azam goes forward to take off break ball of full length aimed on the off stump,  executing a confident push that sent the ball sailing towards deep cover for 1 run."
Pakistan 2nd Inning,30.1,30,1,Dan Lawrence,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! off break ball,  full length,  on the stumps,  goes forward,  plays defensive shot."
Pakistan 2nd Inning,29.6,29,6,Gus Atkinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood hangs in the crease,  dabs defensive shot with soft hands toward mid on,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,29.5,29,5,Gus Atkinson,Shan Masood,4,Four,Yes,No,No,No,,"Four !! fast ball,  back of length,  on the off stump. Shan Masood hangs in the crease,  hits cut in the gap towards deep point,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,29.4,29,4,Gus Atkinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood hangs in the crease,  dabs push with soft hands toward point,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,29.3,29,3,Gus Atkinson,Azan Awais,3,3 runs,No,No,No,No,,"Azan Awais hangs in the crease and plays push off an fast ball delivers at a good length by the bowler,  edged!! and the ball lands safely in the hands of the fielder at third man for 3 runs."
Pakistan 2nd Inning,29.2,29,2,Gus Atkinson,Shan Masood,1,1 run,No,No,No,No,,"Shan Masood goes forward and plays a well-timed push off an fast ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at short mid wicket for 1 run."
Pakistan 2nd Inning,29.1,29,1,Gus Atkinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood hangs in the crease and slash flick shot towards short mid wicket,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,28.6,28,6,Josh Tongue,Azan Awais,4,Four,Yes,No,No,No,,"Four !! fast ball,  full length,  on the off stump. Azan Awais goes forward,  hits drive in the gap towards deep cover,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,28.5,28,5,Josh Tongue,Shan Masood,1,1 run,No,No,No,No,,"Shan Masood hangs in the crease and plays a well-timed pull off an fast ball delivers at a back of length by the bowler,  but the ball lands safely in the hands of the fielder at deep mid wicket for 1 run."
Pakistan 2nd Inning,28.4,28,4,Josh Tongue,Azan Awais,1,1 run,No,No,No,No,,"Azan Awais goes back and plays a well-timed pull off an fast ball delivers at a back of length by the bowler,  but the ball lands safely in the hands of the fielder at deep square leg for 1 run."
Pakistan 2nd Inning,28.3,28,3,Josh Tongue,Shan Masood,1,1 run,No,No,No,No,,"Shan Masood goes forward and plays a well-timed flick shot off an fast ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at deep square leg for 1 run."
Pakistan 2nd Inning,28.2,28,2,Josh Tongue,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood goes forward,  dabs defensive shot with soft hands toward mid on,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,28.1,28,1,Josh Tongue,Azan Awais,1,1 run,No,No,No,No,,"Azan Awais goes forward and plays a well-timed push off an fast ball delivers at a full length by the bowler,  but the ball lands safely in the hands of the fielder at short cover for 1 run."
Pakistan 2nd Inning,27.6,27,6,Gus Atkinson,Shan Masood,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  back of length,  on the leg stump,  Shan Masood hangs in the crease to the delivery,  letting it go to the keeper without offering a shot."
Pakistan 2nd Inning,27.5,27,5,Gus Atkinson,Shan Masood,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood goes forward to cover the line of the ball,  but let it go to the keeper without offering a shot."
Pakistan 2nd Inning,27.4,27,4,Gus Atkinson,Azan Awais,1,1 run,No,No,No,No,,"Azan Awais goes forward to take fast ball of good length aimed on the off stump,  executing a confident defensive shot that sent the ball sailing towards short cover for 1 run."
Pakistan 2nd Inning,27.3,27,3,Gus Atkinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Azan Awais hangs in the crease,  tucks defensive shot toward the fielder at short mid wicket,  who halts the ball."
Pakistan 2nd Inning,27.2,27,2,Gus Atkinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the off stump,  Gus Atkinson bowls a sharp delivery,  and Azan Awais goes forward to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
Pakistan 2nd Inning,27.1,27,1,Gus Atkinson,Shan Masood,1,1 run,No,No,No,No,,"Shan Masood goes forward and plays a well-timed push off an fast ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at deep cover for 1 run."
Pakistan 2nd Inning,26.6,26,6,Josh Tongue,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais goes forward,  trying to hit defensive shot,  but the ball shapes away late,  beats the bat."
Pakistan 2nd Inning,26.5,26,5,Josh Tongue,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais goes forward and slash defensive shot towards short cover,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,26.4,26,4,Josh Tongue,Azan Awais,4,Four,Yes,No,No,No,,"Four !! fast ball,  back of length,  on the stumps. Azan Awais hangs in the crease,  hits pull in the gap towards deep mid wicket,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,26.3,26,3,Josh Tongue,Azan Awais,2,2 runs,No,No,No,No,,"Azan Awais hangs in the crease and plays a well-timed pull off an fast ball delivers at a back of length by the bowler,  but the ball lands safely in the hands of the fielder at deep mid wicket for 2 runs."
Pakistan 2nd Inning,26.2,26,2,Josh Tongue,Shan Masood,1,1 run,No,No,No,No,,"Shan Masood goes forward and plays a well-timed flick shot off an fast ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at short mid wicket for 1 run."
Pakistan 2nd Inning,26.1,26,1,Josh Tongue,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood goes forward and slash defensive shot towards short mid wicket,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,25.6,25,6,Gus Atkinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais hangs in the crease and slash defensive shot towards point,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,25.5,25,5,Gus Atkinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais goes forward,  dabs defensive shot with soft hands toward deep point,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,25.4,25,4,Gus Atkinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Azan Awais goes forward and slash defensive shot towards square leg,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,25.3,25,3,Gus Atkinson,Shan Masood,1,1 run,No,No,No,No,,"Shan Masood hangs in the crease and plays a well-timed flick shot off an fast ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at short mid wicket for 1 run."
Pakistan 2nd Inning,25.2,25,2,Gus Atkinson,Shan Masood,4,Four,Yes,No,No,No,,"Four !! fast ball,  full length,  on the off stump. Shan Masood goes forward,  hits drive in the gap towards deep point,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,25.1,25,1,Gus Atkinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the off stump,  Shan Masood hangs in the crease,  tucks defensive shot toward the fielder at short cover,  who halts the ball."
Pakistan 2nd Inning,24.6,24,6,Josh Tongue,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Azan Awais goes forward,  dabs flick shot with soft hands toward short mid wicket,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,24.5,24,5,Josh Tongue,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais hangs in the crease and slash defensive shot towards short cover,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,24.4,24,4,Josh Tongue,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball, back of length,  on the stumps,  Azan Awais hangs in the crease and tucks punch toward the fielder,  who halts the ball."
Pakistan 2nd Inning,24.3,24,3,Josh Tongue,Shan Masood,1,1 run,No,No,No,No,,"Shan Masood hangs in the crease to take fast ball of good length aimed on the stumps,  executing a confident flick shot that sent the ball sailing towards deep mid wicket for 1 run."
Pakistan 2nd Inning,24.2,24,2,Josh Tongue,Shan Masood,0,no run,No,No,No,No,,"Dot Ball !! fast ball,  good length,  on the leg stump,  and Shan Masood hangs on and tries to hit flick shot,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,24.1,24,1,Josh Tongue,Shan Masood,4,Four,Yes,No,No,No,,"Four !! fast ball,  full length,  on the off stump,  Shan Masood goes forward,  plays drive in the air to deep point. Ball finds the ropes for four."
Pakistan 2nd Inning,23.6,23,6,Gus Atkinson,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  Azan Awais goes forward and slash push towards point,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,23.5,23,5,Gus Atkinson,Shan Masood,1,1 run,No,No,No,No,,"Shan Masood goes forward and plays a well-timed drive off an fast ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at deep square leg for 1 run."
Pakistan 2nd Inning,23.4,23,4,Gus Atkinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Shan Masood goes forward and dabs defensive shot,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,23.3,23,3,Gus Atkinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Shan Masood goes forward,  tucks defensive shot toward the fielder at mid on,  who halts the ball."
Pakistan 2nd Inning,23.2,23,2,Gus Atkinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Shan Masood goes forward and slash flick shot towards short mid wicket,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,23.1,23,1,Gus Atkinson,Shan Masood,2,2 runs,No,No,No,No,,"Shan Masood goes forward and plays a well-timed flick shot off an fast ball delivers at a full length by the bowler,  but the ball lands safely in the hands of the fielder at deep mid wicket for 2 runs."
Pakistan 2nd Inning,22.6,22,6,Josh Tongue,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Azan Awais goes forward and slash push towards mid on,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,22.5,22,5,Josh Tongue,Azan Awais,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Azan Awais goes forward and dabs defensive shot with soft hands,  but the fielder is quick to react and thwarts the ball."
Pakistan 2nd Inning,22.4,22,4,Josh Tongue,Azan Awais,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Azan Awais hangs in the crease to the delivery,  letting it go to the keeper without offering a shot."
Pakistan 2nd Inning,22.3,22,3,Josh Tongue,Azan Awais,4,Four,Yes,No,No,No,,"Four !! fast ball,  full length,  on the off stump. Azan Awais goes forward,  hits drive in the gap towards deep cover,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,22.2,22,2,Josh Tongue,Azan Awais,4,Four,Yes,No,No,No,,"Four !! fast ball,  good length,  on the leg stump. Azan Awais goes forward,  hits flick shot in the gap towards deep square leg,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,22.1,22,1,Josh Tongue,Azan Awais,2,2 runs,No,No,No,No,,"Azan Awais goes forward and plays a well-timed push off an fast ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at deep cover for 2 runs."
Pakistan 2nd Inning,21.6,21,6,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Shan Masood goes forward and dabs defensive shot,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,21.5,21,5,Ollie Robinson,Shan Masood,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Shan Masood hangs in the crease and dabs defensive shot,  but the fielder reacts promptly and blocks it right away."
